doa,lag_seconds,GoogleLat,GoogleLng,
0,1125,38.60208,-83.67618,
0,103,37.71722,-85.90304,
0,50,37.8075,-87.62957,
0,32771,39.00889,-84.61146,
0,65,36.77614,-86.49674,
0,16186,38.03804,-84.40409,
7,55,36.81749,-84.66656,
0,120,36.81749,-84.66656,
0,76,37.93204,-84.54919,
0,388,37.44358,-86.89692,
7,50,37.11769,-82.88527,
7,0,36.82079,-83.54866,
0,40229,36.66518,-85.30436,
0,15650,38.24579,-85.62099,
0,119,38.44166,-82.73634,
7,28,37.0714,-85.68626,
0,40890,38.21501,-85.65509,
0,6530,37.05076,-88.65796,
7,0,37.66004,-87.6397,
0,452,38.98076,-84.37376,
7,0,37.25625,-83.29022,
7,0,37.90318,-86.26401,
0,62,38.26713,-84.50524,
7,0,36.6903,-88.19867,
0,96,37.73745,-83.12656,
7,0,37.44816,-82.50522,
0,316,38.25337,-85.75376,
7,25,38.25282,-84.05267,
7,10,36.74962,-83.61656,
7,66,37.27138,-84.64093,
7,12,37.22151,-86.68185,
0,58,37.57355,-85.92715,
0,103,37.93919,-83.863,
7,0,37.71093,-82.82616,
0,114,37.70061,-87.84302,
7,7,37.70061,-87.84302,
0,32,37.79486,-82.79644,
7,33,36.92621,-86.57211,
0,150,38.19526,-84.3978,
0,495,37.21025,-84.63901,
0,172,38.24911,-85.69105,
7,0,36.82065,-85.18544,
7,0,38.28887,-85.53447,
7,0,38.28887,-85.53447,
7,0,38.28887,-85.53447,
0,80,37.31218,-82.35641,
0,60,38.56214,-83.58471,
7,22,38.38701,-82.60732,
7,97,37.56478,-82.44215,
7,0,37.13272,-84.02227,
7,5,37.62554,-84.27252,
7,5,37.62554,-84.27252,
7,35,38.66893,-84.03991,
0,183,37.17136,-84.62168,
7,0,38.88568,-84.24572,
0,154,37.63584,-87.11585,
7,0,38.32476,-85.62171,
7,46,36.90134,-86.22713,
0,60,37.71728,-84.89676,
0,102,37.71728,-84.89676,
7,0,37.98855,-84.26422,
7,0,37.98855,-84.26422,
7,0,37.98855,-84.26422,
7,0,37.98855,-84.26422,
7,30,39.07549,-84.66954,
7,32,39.07549,-84.66954,
7,0,38.07874,-85.88349,
7,0,37.59084,-82.29266,
7,0,37.71493,-86.17395,
7,0,36.79105,-86.2943,
7,0,37.97983,-85.48587,
0,26,37.71775,-84.09879,
0,26,37.71775,-84.09879,
7,52,37.97921,-84.42511,
7,2,38.22259,-85.77356,
0,223,38.19744,-85.26791,
7,8,38.44334,-85.05599,
7,0,37.90629,-86.13133,
7,1,38.05071,-84.5074,
7,0,36.81537,-86.47322,
7,39,38.52255,-84.58726,
7,43,37.17947,-86.42689,
0,38960,36.71008,-88.29401,
7,30,36.71008,-88.29401,
0,3730,38.15299,-84.25585,
7,32,38.15299,-84.25585,
7,5,37.20591,-87.68282,
7,0,39.03371,-84.60162,
7,0,39.03371,-84.60162,
0,190,37.9566,-86.25509,
7,0,37.37308,-87.35208,
7,0,37.8382,-86.3241,
0,1139,38.27363,-84.14148,
7,0,39.028,-84.51184,
7,43,36.93888,-84.73544,
0,9131,37.28583,-84.60203,
7,0,38.27728,-84.56032,
7,0,36.71611,-88.98131,
7,6,37.72159,-82.78778,
7,0,37.55392,-85.28971,
7,0,38.43435,-84.93011,
0,38880,39.02816,-84.69258,
7,68,38.15938,-84.68153,
0,126,38.51089,-82.71294,
7,10,38.02647,-85.71897,
0,2438,38.63807,-85.13994,
7,66,37.0499,-84.70018,
7,65,36.71398,-85.08771,
7,0,36.7562,-83.81,
7,6,37.35455,-82.99183,
0,383,37.87452,-86.25588,
7,0,36.68832,-87.92001,
0,91,37.13598,-83.85839,
7,0,36.89201,-88.93521,
7,4,37.84818,-84.33002,
0,32071,38.26634,-83.93761,
7,55,38.26634,-83.93761,
7,0,36.93327,-88.33331,
0,1215,37.96814,-84.50236,
7,2,36.8531,-88.36991,
0,110,38.96599,-84.53048,
0,270,36.69762,-83.96053,
0,660,37.95884,-83.20028,
0,135,37.64449,-87.94587,
0,1274,38.4031,-85.39119,
7,0,38.21744,-84.52728,
0,50,36.89533,-85.31091,
0,638,36.68416,-85.83188,
0,7398,37.2578,-85.50321,
0,157,37.2578,-85.50321,
7,2,38.12933,-85.68953,
0,122,37.50489,-86.15976,
7,0,37.17684,-84.63608,
0,49,37.18219,-84.55018,
7,52,37.53484,-82.37169,
7,2,38.86834,-84.54011,
7,2,38.86834,-84.54011,
7,16,38.44012,-83.70671,
0,50,38.44012,-83.70671,
0,859,37.33608,-85.33558,
7,30,38.25886,-83.19593,
0,1214,37.0521,-84.16382,
0,29,38.19681,-85.76682,
0,45,38.14696,-85.5452,
7,10,36.92111,-87.40144,
7,0,38.34084,-83.03169,
7,0,38.20604,-84.92438,
0,14819,38.39254,-82.68237,
7,0,38.23896,-85.75959,
0,85,37.12138,-87.4868,
0,52,38.16364,-85.02106,
7,1,38.19659,-85.84085,
0,83,38.10891,-84.18561,
7,0,36.7622,-85.55855,
7,0,36.7622,-85.55855,
7,68,37.39417,-83.39417,
0,4485,37.59129,-83.39839,
7,42,36.7045,-84.2258,
0,303,36.92616,-88.22377,
7,0,36.9962,-85.90229,
7,0,38.84959,-84.60066,
0,4283,38.33951,-83.06673,
0,672,38.14105,-83.72021,
0,53,38.77246,-84.60025,
7,26,37.12478,-84.62774,
7,0,37.60905,-86.35524,
0,239,38.5404,-82.72892,
7,95,38.61359,-85.26339,
0,65,37.21469,-84.94781,
0,56,37.92511,-84.2422,
7,20,36.8387,-83.8565,
0,84,36.64316,-84.12265,
0,2219,38.10952,-83.12916,
0,9763,37.29484,-85.46526,
0,6884,38.20349,-85.32048,
0,10595,37.62679,-87.25183,
0,1375,37.57069,-86.44371,
0,103,37.28082,-83.12476,
0,50,37.99979,-84.13031,
0,33029,36.996,-86.55415,
0,38277,37.70205,-84.05713,
0,26195,36.94819,-83.9899,
0,107,37.36106,-82.85434,
0,199,38.45965,-83.93034,
0,52,37.26213,-83.26802,
0,210,37.30052,-82.90927,
7,8,38.21694,-85.70706,
0,187,36.9016,-88.32368,
7,601,37.45231,-85.29509,
7,601,37.45231,-85.29509,
7,601,37.45231,-85.29509,
0,601,37.45231,-85.29509,
7,0,37.11119,-86.03147,
7,200,37.37097,-83.35798,
7,78,37.75755,-83.66706,
7,9,38.12821,-85.60614,
0,65,37.28162,-84.76916,
0,65,37.28162,-84.76916,
7,28,38.24422,-83.44458,
7,135,37.48506,-82.13439,
0,200,37.48506,-82.13439,
7,2,37.06354,-88.59773,
0,115,36.87934,-86.52752,
0,95,38.10522,-82.62631,
7,5,38.44168,-85.08403,
7,48,36.67583,-84.41802,
7,48,36.67583,-84.41802,
7,15,37.38652,-86.54346,
0,34,37.29314,-87.13164,
0,964,37.29314,-87.13164,
0,50,38.48546,-84.32859,
0,205,38.04934,-84.52821,
0,47,37.50591,-86.15888,
7,0,37.66986,-87.12916,
0,1139,38.25312,-85.80778,
7,0,38.19084,-85.26589,
7,3,38.21611,-85.81302,
0,872,38.33048,-85.54084,
7,20,38.78491,-84.60466,
0,76,37.09962,-86.22985,
7,0,37.29224,-84.95373,
0,248,37.29224,-84.95373,
7,0,36.95154,-87.54554,
7,0,36.95154,-87.54554,
0,170,36.91612,-83.85926,
0,115,37.88769,-84.34521,
0,258,37.86572,-83.94516,
7,45,37.24729,-83.30372,
7,0,36.54072,-89.14384,
0,16,37.86311,-84.33206,
7,115,37.97141,-83.93531,
7,115,37.97141,-83.93531,
7,26,36.89505,-86.20485,
7,1,38.3395,-85.19021,
0,1201,38.07539,-85.05531,
7,0,37.10689,-84.0095,
7,0,37.20951,-83.13418,
0,2463,37.55351,-83.38609,
0,63,38.02877,-84.32318,
7,0,36.84006,-87.84004,
0,968,36.96005,-84.07349,
7,70,37.42259,-82.46651,
7,22,39.06239,-84.52448,
7,0,38.20712,-85.34269,
7,0,37.78772,-84.84635,
0,50,38.52002,-84.89252,
0,34,37.42262,-82.46666,
7,66,38.07331,-84.61514,
7,2,38.19489,-85.70736,
0,69,38.83096,-84.36532,
0,7556,37.96498,-85.48493,
7,0,37.44965,-85.79506,
0,2268,36.74347,-84.95194,
0,12205,38.13414,-85.72109,
0,7125,37.54953,-87.23968,
7,0,37.29523,-87.14079,
0,361,38.17309,-85.76773,
0,7369,36.96609,-86.45023,
7,58,37.36375,-84.57409,
0,180,37.88726,-83.28973,
0,50,37.88726,-83.28973,
7,0,36.87257,-83.30761,
7,1,38.98122,-84.66192,
7,10,37.76446,-85.46184,
7,7,37.31804,-87.12764,
7,0,37.059,-88.03714,
7,5,36.74281,-83.79687,
7,5,36.74281,-83.79687,
0,60,37.24386,-84.35122,
7,0,39.02761,-84.61071,
7,0,36.86767,-85.14962,
0,30,38.44084,-85.16913,
0,48,37.10538,-82.83607,
7,0,37.34538,-83.12745,
0,3224,36.77554,-83.20956,
7,91,37.13151,-84.84488,
0,190,37.13151,-84.84488,
0,52,37.97761,-84.87825,
7,0,36.93118,-89.07234,
7,65,38.01554,-84.45743,
7,65,38.01554,-84.45743,
0,116,38.04559,-84.49801,
7,35,38.43242,-85.52324,
0,131,37.66794,-82.29254,
0,1155,37.03968,-87.46201,
0,60,38.39028,-84.29479,
0,28,37.35812,-85.32221,
0,12738,37.35812,-85.32221,
0,5567,38.70052,-84.58826,
0,1508,37.14699,-83.42343,
7,20,36.85537,-88.75229,
7,35,37.37891,-82.58562,
0,55,37.68496,-84.79582,
7,0,38.02161,-85.6292,
0,175,36.66696,-87.16404,
7,0,37.00649,-88.457,
0,62,36.67752,-88.59218,
7,0,37.60491,-84.21666,
0,11,37.49874,-86.93638,
0,288,38.05841,-84.46999,
0,518,37.14091,-82.75829,
0,12617,37.14091,-82.75829,
0,11111,37.18353,-87.44156,
7,0,37.00556,-83.93132,
7,0,37.71511,-85.75033,
0,4691,37.71511,-85.75033,
0,60,36.92209,-86.27278,
0,240,36.92209,-86.27278,
0,62,38.60418,-83.26309,
0,1483,38.20619,-84.6355,
7,0,37.15279,-87.69466,
0,270,37.22538,-85.51821,
0,49,37.22538,-85.51821,
7,1,37.22538,-85.51821,
0,42,37.01001,-84.07339,
0,43,37.32538,-85.28853,
7,0,37.68395,-87.97429,
7,0,37.68395,-87.97429,
7,0,38.08199,-85.70088,
7,45,38.43925,-85.24078,
0,57,37.84188,-84.32528,
7,90,37.80632,-85.74406,
7,0,37.3098,-84.29083,
0,30,37.80532,-84.84844,
0,55,38.06208,-84.32522,
7,0,37.57696,-85.72274,
0,3635,38.88835,-84.62603,
0,351,37.48159,-86.2937,
0,52,37.96958,-84.49689,
7,27,37.11979,-82.79354,
7,0,37.69554,-87.30573,
7,0,37.69554,-87.30573,
7,6,37.03884,-84.05738,
0,12827,37.37886,-88.38764,
0,1370,36.82519,-84.88301,
0,71,37.78155,-87.19502,
0,33947,37.03142,-84.61347,
7,31,38.10202,-84.73122,
7,0,38.01614,-85.70257,
7,0,38.01614,-85.70257,
7,0,36.78083,-89.03373,
0,96,37.80949,-87.55151,
7,0,36.79497,-85.27574,
7,4,38.23198,-85.18464,
7,60,37.41343,-84.65207,
0,56,37.65889,-84.31263,
0,220,37.56961,-85.46504,
7,26,37.06755,-84.01441,
7,0,36.59121,-88.30032,
0,33,36.59121,-88.30032,
0,4716,38.02793,-84.51152,
7,0,38.91913,-84.62917,
7,9,38.20659,-85.71062,
7,0,36.91324,-84.13109,
0,40,37.34116,-84.89924,
7,0,37.34116,-84.89924,
0,19877,37.56308,-82.64521,
7,29,37.56308,-82.64521,
7,26,37.07176,-86.44054,
7,26,37.07176,-86.44054,
7,0,37.00786,-88.49248,
7,0,36.53504,-88.83735,
7,56,37.42211,-82.80452,
0,16,36.87051,-84.14769,
0,37,37.46546,-82.52589,
7,0,37.23721,-85.49772,
7,0,37.23721,-85.49772,
7,0,36.99466,-84.07978,
7,51,38.27379,-84.29949,
0,15,39.02628,-84.55018,
0,68,37.29087,-83.2302,
7,0,37.67008,-84.78642,
0,40,38.2832,-85.63983,
0,1405,37.1569,-83.31669,
7,0,39.05595,-84.43329,
0,185,37.29166,-85.90366,
7,11,38.10672,-82.61086,
7,51,37.05041,-83.51421,
7,0,37.18862,-83.12547,
7,0,37.69408,-84.75059,
0,161,36.70172,-86.40962,
7,50,36.94936,-86.31711,
7,0,37.02869,-86.02001,
0,39,38.18918,-85.80122,
7,25,37.60496,-83.42406,
7,0,37.17621,-85.78877,
7,0,38.09348,-85.70073,
0,1064,36.97691,-84.07944,
7,64,37.47272,-83.48148,
0,1240,36.91022,-88.34033,
0,45,38.31561,-84.01702,
7,95,38.01739,-84.59578,
0,1163,37.63181,-85.80791,
0,24417,37.39084,-82.25743,
0,720,37.80021,-85.47784,
0,28194,38.17629,-84.75459,
7,0,37.18831,-83.42167,
7,0,37.79297,-82.35869,
7,54,37.67872,-86.00533,
0,190,36.84365,-83.3229,
0,43,39.08624,-84.49066,
7,0,37.28413,-86.15484,
7,230,37.56349,-86.17138,
7,230,37.56349,-86.17138,
0,1359,36.90181,-85.50491,
0,1245,37.2812,-87.11611,
7,23,37.22259,-82.62349,
7,74,37.9604,-84.41667,
7,26,37.86766,-83.33451,
7,0,37.17234,-87.91554,
7,0,36.81034,-85.37484,
7,39,38.02371,-84.47897,
7,30,37.23272,-84.22669,
7,0,37.07328,-86.61034,
0,82,38.06882,-83.40859,
0,10,37.05032,-88.65045,
7,0,37.05032,-88.65045,
7,0,37.64677,-87.51137,
0,105,37.23862,-84.60861,
0,100,36.7825,-84.16385,
7,50,37.37437,-84.40829,
7,55,37.87088,-83.63633,
7,10,38.21354,-85.70078,
0,86,39.09932,-84.46959,
7,0,37.673,-86.02941,
0,8030,37.21804,-87.44262,
7,9,37.53585,-86.92168,
7,2,37.33291,-87.47716,
7,2,37.33291,-87.47716,
7,27,37.77771,-83.63157,
0,54,38.02345,-83.91622,
7,78,38.57079,-84.52359,
7,42,38.07174,-84.68961,
7,53,36.62793,-84.1155,
7,25,36.85689,-83.96888,
7,34,38.50439,-82.68956,
0,112,37.56173,-84.62521,
7,28,37.51022,-82.54082,
0,938,37.29279,-84.51936,
7,75,37.57606,-82.26758,
0,60,37.9554,-83.82406,
0,11400,38.14507,-84.99914,
7,3,36.74363,-83.61118,
0,30,38.92693,-84.55332,
7,5,37.91433,-83.57523,
7,7,37.91433,-83.57523,
7,0,36.76954,-88.63577,
7,39,37.52729,-82.79362,
7,30,38.12023,-85.77503,
7,5,38.21104,-84.81108,
7,0,37.41132,-86.96301,
7,0,37.41132,-86.96301,
0,52,38.05689,-83.94064,
7,8,38.51267,-83.75778,
7,33,37.39161,-82.56268,
0,50,37.71954,-83.04909,
0,20070,37.04169,-88.52224,
7,28,37.00983,-88.6,
7,0,37.11118,-84.09511,
7,0,38.01684,-85.69671,
7,0,37.79611,-85.95344,
7,0,37.79611,-85.95344,
0,869,37.18583,-87.16181,
7,0,37.81559,-86.00198,
7,4,38.28427,-85.68962,
7,39,38.7291,-84.03088,
7,29,37.23149,-83.76838,
0,285,38.03406,-85.65552,
0,51,37.90138,-84.58199,
0,16,37.70289,-85.52718,
0,436,38.05723,-85.68686,
0,85,37.38098,-87.78036,
0,27656,38.2578,-85.79274,
7,39,38.12041,-84.8095,
0,14040,37.20782,-83.07226,
0,186,38.04695,-84.68019,
0,1181,37.08497,-84.61694,
7,0,37.67981,-86.01262,
0,22447,37.0157,-85.99278,
0,963,38.08491,-84.175,
7,17,38.56051,-83.87871,
0,20212,37.89813,-84.02583,
0,1210,37.83866,-82.43986,
0,80,37.50639,-82.70164,
0,16,29.96996,-91.78932,
0,103,30.48684,-90.94359,
0,70,30.48684,-90.94359,
0,80,29.82666,-90.47331,
7,75,30.05235,-90.45917,
7,0,30.19288,-91.825,
7,85,30.60105,-91.38947,
0,46,30.84784,-93.30049,
0,156,30.51769,-92.20497,
7,10,30.43981,-90.43655,
7,75,32.54088,-92.7025,
0,110,31.27084,-92.46247,
7,58,29.86176,-90.07499,
7,0,29.88973,-92.1692,
0,66,31.2694,-92.46033,
7,64,30.65407,-91.63886,
0,49,30.45524,-91.16953,
0,240,30.54082,-90.02659,
0,133,32.77465,-91.93668,
0,105,30.11073,-93.17956,
0,115,32.4172,-93.11715,
7,45,30.5024,-91.23555,
7,0,29.86482,-89.90523,
7,0,29.86482,-89.90523,
7,0,29.86482,-89.90523,
7,0,29.86482,-89.90523,
7,0,30.51267,-92.10801,
0,18,30.43554,-91.17728,
0,45,29.90723,-89.89534,
7,77,30.89388,-93.30722,
7,52,29.96071,-90.38936,
7,50,30.38533,-91.04169,
0,60,31.2958,-92.47826,
7,98,30.1364,-91.9903,
0,49,29.36921,-90.26016,
0,56,30.5504,-90.86525,
7,58,32.55841,-92.88294,
7,0,30.61246,-92.12637,
7,54,30.54449,-90.51768,
7,21,30.18858,-89.82316,
7,21,30.18858,-89.82316,
7,21,30.18858,-89.82316,
7,21,30.18858,-89.82316,
7,0,30.23656,-92.46669,
7,308,30.46272,-89.69888,
7,60,30.69232,-90.62854,
0,55,30.40803,-91.06378,
7,45,30.63826,-90.51147,
0,46,30.49138,-90.94354,
7,4,31.4737,-93.7357,
7,53,30.53353,-89.88496,
0,83,31.9246,-91.48672,
0,360,32.54568,-92.74629,
0,139,31.28532,-92.64352,
0,461,32.42441,-93.72163,
7,50,29.71723,-91.45254,
0,5,30.84961,-90.15891,
0,39,30.20994,-92.38417,
7,2,32.45544,-93.84628,
0,87,30.48615,-90.51645,
7,65,32.69982,-92.39819,
0,295,32.51756,-93.7511,
0,50,31.70705,-93.27922,
7,20,29.85799,-90.0631,
0,15,32.86491,-92.92548,
0,2470,30.00857,-90.25926,
0,69,30.00857,-90.25926,
0,66,30.00857,-90.25926,
0,5901,30.54075,-91.1391,
7,97,29.83671,-90.05022,
0,763,32.45929,-93.66139,
0,3721,29.60632,-90.7437,
0,0,29.84116,-92.99794,
0,6738,30.26542,-93.18066,
7,15,32.67648,-93.30442,
7,6,30.45396,-91.2857,
7,6,30.45396,-91.2857,
7,42,30.5307,-90.12901,
0,45,31.29486,-92.43144,
0,12065,30.54872,-91.87565,
7,0,30.54872,-91.87565,
7,35,30.81198,-90.6794,
0,9500,29.48052,-90.58209,
7,2,30.54531,-92.3495,
7,29,30.30239,-89.74334,
7,8,30.30239,-89.74334,
0,30,29.97993,-90.06951,
0,32,29.97993,-90.06951,
7,60,32.34886,-91.76285,
7,1,30.22744,-93.30321,
0,72,29.4109,-90.28624,
0,176,30.07527,-90.50089,
7,90,30.43907,-91.19331,
0,897,30.21073,-90.94346,
0,309,30.21155,-92.17668,
7,122,30.12368,-92.02339,
0,40,29.93942,-90.06696,
0,12294,31.14306,-93.27416,
7,60,30.8149,-90.38268,
7,60,30.8149,-90.38268,
7,70,30.75804,-90.65137,
7,5,32.94864,-91.42253,
7,0,32.28283,-92.66625,
7,28,30.27322,-91.16338,
7,20,29.98699,-90.19011,
7,63,29.37038,-90.25784,
7,0,30.44069,-91.00751,
7,0,30.4725,-91.0507,
7,40,32.46744,-91.62419,
7,65,30.92878,-90.68656,
7,65,30.92878,-90.68656,
7,90,30.25634,-91.10325,
7,110,30.25733,-91.3101,
7,145,29.68433,-91.25694,
0,5315,29.68433,-91.25694,
7,161,29.88156,-91.59705,
0,4175,30.49006,-90.02124,
7,5,29.8685,-89.82844,
0,53,30.79385,-93.24192,
0,10022,30.39598,-92.05856,
0,8,30.84175,-93.28903,
7,10,32.47114,-93.3986,
0,13250,30.33706,-92.03878,
0,42,29.95963,-90.12458,
0,14427,29.93846,-90.01805,
7,28,30.48621,-92.58944,
7,28,30.48621,-92.58944,
7,31,30.45906,-89.69766,
7,0,30.38913,-91.11213,
0,47,32.53251,-92.23322,
7,0,32.53251,-92.23322,
7,24,32.53356,-92.77053,
7,0,30.42844,-91.00744,
7,0,30.42844,-91.00744,
0,3788,29.94999,-89.94828,
7,9,30.16871,-90.91932,
7,59,29.67586,-90.74064,
0,66,30.25709,-92.65531,
7,0,32.54488,-93.9728,
0,145,29.94817,-92.196,
7,6,32.69601,-92.08533,
7,46,29.7093,-91.25551,
0,83,30.64286,-90.50973,
0,3068,30.2194,-91.83817,
0,51,30.13312,-92.17561,
0,102,30.57545,-91.16988,
0,72,30.87726,-91.36043,
7,45,29.95838,-91.81694,
7,149,29.53514,-90.61195,
7,69,30.06599,-90.54355,
0,697,30.25412,-91.24138,
7,2,31.34585,-92.42979,
7,0,30.6949,-92.28876,
0,64,30.2985,-90.97468,
7,15,29.64588,-90.68813,
0,74,30.47439,-90.73492,
0,1930,30.24451,-93.12953,
0,118,30.16195,-93.21398,
7,2,30.60187,-90.21709,
7,18,30.25478,-90.95362,
0,1682,29.91807,-90.0306,
7,60,30.43295,-90.74354,
7,60,30.43295,-90.74354,
7,23,29.9735,-90.14091,
0,268,29.92046,-91.72803,
7,5,30.35327,-91.11163,
0,72,30.333,-90.98521,
7,23,31.66018,-93.48893,
7,66,31.92847,-91.30024,
0,890,30.37022,-91.1222,
0,60,29.95557,-90.36681,
7,11,30.26439,-89.7928,
0,53,30.15381,-91.33205,
0,447,30.02852,-90.25454,
7,16,30.04617,-89.96087,
0,52,30.27456,-89.81514,
0,7462,30.50812,-92.93207,
7,28,31.55028,-91.9935,
7,55,30.46093,-93.38433,
7,0,30.02322,-92.62365,
7,3,30.26519,-92.56881,
7,97,29.99948,-90.19972,
7,125,29.7697,-90.85671,
7,24,29.7697,-90.85671,
0,5,32.51715,-92.23499,
7,40,30.82258,-90.93913,
7,55,30.00285,-91.88211,
7,55,30.00285,-91.88211,
0,23583,31.02402,-92.54625,
7,0,30.70297,-91.04174,
0,10228,29.9392,-90.69166,
7,26,30.55809,-91.04829,
0,4031,30.55809,-91.04829,
0,7767,30.57367,-91.17096,
7,35,30.04085,-89.8982,
7,65,30.50509,-91.22809,
0,470,30.43979,-91.18028,
0,90,29.63557,-90.80958,
0,1240,29.63557,-90.80958,
0,96,31.08177,-92.39247,
0,1546,30.50428,-90.41549,
7,100,30.33118,-93.06996,
0,898,30.33118,-93.06996,
7,145,30.06939,-91.28356,
0,464,30.54457,-91.14727,
0,66,32.51505,-92.10617,
7,47,30.04522,-91.76908,
7,13,29.96437,-90.09157,
0,26,29.94886,-90.08411,
7,0,30.66811,-91.24312,
7,75,31.62072,-91.80708,
0,180,31.62072,-91.80708,
7,124,30.43678,-92.21781,
0,69,30.05759,-91.75796,
7,15,30.55589,-92.42822,
0,88,30.97481,-91.51001,
0,83,31.35299,-92.33596,
7,0,30.41831,-91.19406,
7,0,30.42211,-93.48861,
7,91,30.05899,-90.46862,
7,55,30.62323,-90.49461,
0,4095,29.83592,-90.11092,
7,0,30.40791,-92.12198,
7,0,30.40791,-92.12198,
0,48,29.45614,-90.31821,
0,112,29.94318,-90.07108,
0,1969,32.47641,-92.11228,
0,60,29.98738,-90.22558,
0,192,31.91802,-93.47168,
0,2197,31.33208,-91.87986,
7,46,31.83848,-92.58526,
0,3697,29.93113,-90.04162,
7,4,30.51822,-91.16049,
0,40,30.92554,-90.23788,
0,33210,32.41204,-92.19979,
0,180,30.91006,-90.11716,
0,180,30.91006,-90.11716,
7,4,32.83216,-93.09569,
7,0,30.54068,-91.19106,
7,78,30.46816,-90.88008,
7,0,30.38531,-91.04168,
7,40,30.45602,-90.9558,
7,150,32.39838,-92.82455,
0,537,30.52501,-92.82633,
0,230,29.79875,-90.81818,
7,47,29.89392,-90.11552,
7,207,29.99779,-90.38288,
0,9250,30.17516,-90.89653,
7,10,30.17516,-90.89653,
0,203,30.17516,-90.89653,
0,98,30.7058,-90.59124,
0,138,29.62889,-90.70586,
0,728,29.62889,-90.70586,
0,13620,30.00032,-90.20036,
7,0,30.41916,-91.11784,
0,3461,32.56091,-92.60067,
7,32,29.84541,-90.11973,
7,59,30.9716,-90.0277,
0,1620,30.34501,-93.20342,
0,235,30.34501,-93.20342,
0,205,30.64666,-92.18078,
0,76,30.80473,-90.41778,
0,52,32.58313,-92.96364,
7,67,30.47459,-90.76193,
7,46,29.45337,-89.6563,
7,90,32.17778,-91.74388,
7,18,29.96822,-91.19668,
7,18,29.96822,-91.19668,
0,185,30.52176,-90.68667,
7,104,30.73852,-93.02772,
7,0,29.98766,-92.16238,
7,41,30.48547,-90.44829,
7,10,32.60311,-92.64873,
7,90,30.4827,-92.79199,
0,3937,29.6835,-90.75171,
7,650,32.23221,-92.34804,
0,120,29.49872,-90.68449,
0,34,30.37592,-90.05416,
0,9270,30.63618,-90.50733,
0,60,30.41715,-91.08968,
0,0,30.24656,-93.12893,
7,32,30.26792,-89.75588,
7,71,29.69128,-91.16316,
0,159,32.61744,-93.27566,
0,108,29.57183,-90.76314,
0,41,29.8967,-90.06187,
0,69,32.59477,-92.64819,
0,56,30.33969,-93.24836,
7,0,30.60071,-90.99558,
0,2812,30.47728,-90.58199,
0,7,30.0071,-91.82777,
7,20,30.30024,-91.89803,
7,50,30.83901,-90.68841,
0,11887,32.69559,-92.08416,
0,115,32.28822,-92.41269,
7,3,32.38112,-91.17383,
0,59,29.97299,-92.11246,
7,64,30.47627,-90.60372,
7,77,30.19872,-92.92966,
0,50,30.25704,-89.77262,
7,109,30.58194,-90.76697,
7,0,30.50551,-92.32889,
7,12,30.00839,-90.01645,
0,35,30.00839,-90.01645,
0,38,30.0109,-90.01287,
0,56,29.98963,-90.0514,
7,10,30.00021,-90.1149,
7,9,29.95376,-90.08309,
7,0,30.45442,-93.43762,
0,118,32.67657,-93.1507,
7,0,32.43962,-93.46678,
7,50,30.05622,-90.57589,
0,791,32.53933,-93.29592,
7,67,29.58423,-90.42328,
0,73,31.33005,-92.68267,
7,185,32.32619,-93.762,
7,0,30.39772,-91.05296,
0,43,30.20567,-93.18019,
0,62,32.96681,-92.76281,
7,42,29.91734,-90.32467,
0,38,30.49532,-92.38924,
7,0,32.60258,-91.95489,
0,3650,32.75617,-92.35256,
7,36,30.47894,-90.48867,
0,1290,32.03911,-91.38826,
7,2,31.98001,-93.36403,
0,71,30.03622,-91.92175,
0,83,31.43756,-92.14544,
0,50,30.87274,-93.21894,
7,87,29.88242,-90.427,
7,24,32.79242,-93.08047,
0,63,31.71214,-93.14442,
0,220,31.97653,-93.83696,
7,5,31.97653,-93.83696,
0,48,30.12889,-92.0075,
7,29,30.11739,-91.94346,
0,60,29.84225,-92.2165,
0,119,29.68901,-90.64041,
7,0,31.77783,-93.72621,
0,151,30.39306,-91.08258,
0,308,30.34042,-91.14228,
7,15,30.34042,-91.14228,
0,160,30.23614,-89.76881,
7,2,31.33679,-92.37302,
0,119,31.33679,-92.37302,
0,2862,30.46286,-91.21841,
7,60,30.55814,-90.01025,
0,37,30.57587,-91.17211,
7,53,31.80372,-93.78733,
7,20,32.58121,-93.25122,
7,25,31.29661,-92.58481,
7,52,30.47894,-90.48867,
7,0,30.55014,-91.04669,
0,28,30.55014,-91.04669,
7,62,30.43181,-90.69133,
0,60,32.31419,-91.22567,
0,1120,29.96118,-91.82147,
7,70,30.23653,-92.17936,
0,90,30.24392,-93.31031,
0,97,30.55636,-90.51672,
0,76,32.54038,-92.56862,
7,61,30.303,-90.99314,
7,113,30.2025,-92.07528,
0,25680,32.58914,-93.93201,
7,5,32.58914,-93.93201,
7,0,29.95494,-92.15428,
7,0,30.07906,-92.67594,
7,70,30.78044,-90.62149,
0,395,30.62014,-91.44694,
0,0,30.50244,-93.45152,
0,370,31.6297,-92.72651,
7,0,30.08156,-91.89941,
7,16,30.07386,-90.68261,
7,16,30.07386,-90.68261,
7,16,30.07386,-90.68261,
7,100,31.24875,-92.27812,
7,57,30.53711,-91.33253,
7,88,30.66122,-90.62568,
7,91,30.66122,-90.62568,
7,68,30.79496,-90.44315,
0,475,32.45659,-91.70795,
7,20,32.45659,-91.70795,
7,0,31.97603,-92.21628,
